latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
43.164957,-72.299056,4126,3918,2025-01-18,1532,L8,OLI,L,D
43.164966,-72.299424,4125,3918,2025-01-18,1532,L8,OLI,H,D
43.164975,-72.299793,4124,3918,2025-01-18,1532,L8,OLI,L,D
43.163213,-84.248578,5293,3900,2025-01-18,1622,L9,OLI-2,H,D
43.642618,-85.030552,3132,2185,2025-01-18,1622,L9,OLI-2,H,D
43.074031,-85.843335,976,4331,2025-01-18,1622,L9,OLI-2,L,D
43.074034,-85.843704,975,4331,2025-01-18,1622,L9,OLI-2,H,D
43.163205,-84.24821,5294,3900,2025-01-18,1622,L9,OLI-2,H,D
43.162935,-84.248222,5294,3901,2025-01-18,1622,L9,OLI-2,L,D
33.967193,-86.807812,5789,6286,2025-01-18,1624,L9,OLI-2,M,D
33.908844,-86.88323,5557,6502,2025-01-18,1624,L9,OLI-2,L,D
33.43978,-88.570181,1602,2909,2025-01-18,1625,L9,OLI-2,M,D
31.225275,-89.348002,282,5759,2025-01-18,1625,L9,OLI-2,H,D
31.224481,-89.347038,285,5762,2025-01-18,1625,L9,OLI-2,M,D
31.224486,-89.346723,286,5762,2025-01-18,1625,L9,OLI-2,M,D
31.226132,-89.345504,290,5756,2025-01-18,1625,L9,OLI-2,H,D
31.22478,-89.345471,290,5761,2025-01-18,1625,L9,OLI-2,H,D
31.224509,-89.345464,290,5762,2025-01-18,1625,L9,OLI-2,H,D
31.224785,-89.345156,291,5761,2025-01-18,1625,L9,OLI-2,H,D
31.224515,-89.345149,291,5762,2025-01-18,1625,L9,OLI-2,H,D
31.258673,-89.341584,305,5636,2025-01-18,1625,L9,OLI-2,H,D
31.630128,-89.061801,1219,4281,2025-01-18,1625,L9,OLI-2,L,D
31.201659,-89.034817,1275,5866,2025-01-18,1625,L9,OLI-2,H,D
31.201388,-89.034811,1275,5867,2025-01-18,1625,L9,OLI-2,H,D
32.309153,-88.861028,1897,1783,2025-01-18,1625,L9,OLI-2,H,D
33.440313,-88.570836,1600,2907,2025-01-18,1625,L9,OLI-2,M,D
33.440043,-88.570831,1600,2908,2025-01-18,1625,L9,OLI-2,M,D
33.440588,-88.570518,1601,2906,2025-01-18,1625,L9,OLI-2,H,D
33.440317,-88.570514,1601,2907,2025-01-18,1625,L9,OLI-2,H,D
33.440047,-88.570509,1601,2908,2025-01-18,1625,L9,OLI-2,H,D
33.439776,-88.570504,1601,2909,2025-01-18,1625,L9,OLI-2,M,D
33.440592,-88.570196,1602,2906,2025-01-18,1625,L9,OLI-2,M,D
33.440321,-88.570191,1602,2907,2025-01-18,1625,L9,OLI-2,H,D
33.440051,-88.570186,1602,2908,2025-01-18,1625,L9,OLI-2,H,D
33.448174,-88.569687,1604,2878,2025-01-18,1625,L9,OLI-2,H,D
33.447903,-88.569682,1604,2879,2025-01-18,1625,L9,OLI-2,H,D
33.448178,-88.569364,1605,2878,2025-01-18,1625,L9,OLI-2,M,D
32.91868,-88.086106,3082,4854,2025-01-18,1625,L9,OLI-2,M,D
32.91841,-88.086103,3082,4855,2025-01-18,1625,L9,OLI-2,M,D
32.787667,-88.027167,3261,5340,2025-01-18,1625,L9,OLI-2,L,D
32.787396,-88.027164,3261,5341,2025-01-18,1625,L9,OLI-2,H,D
32.787126,-88.027161,3261,5342,2025-01-18,1625,L9,OLI-2,H,D
32.992771,-87.560402,4722,4593,2025-01-18,1625,L9,OLI-2,H,D
32.992501,-87.5604,4722,4594,2025-01-18,1625,L9,OLI-2,H,D
31.224486,-89.346723,1576,482,2025-01-18,1626,L9,OLI-2,M,D
31.224481,-89.347038,1575,482,2025-01-18,1626,L9,OLI-2,M,D
31.22478,-89.345471,1580,481,2025-01-18,1626,L9,OLI-2,H,D
31.201388,-89.034811,2565,587,2025-01-18,1626,L9,OLI-2,H,D
31.201659,-89.034817,2565,586,2025-01-18,1626,L9,OLI-2,H,D
31.258673,-89.341584,1595,356,2025-01-18,1626,L9,OLI-2,H,D
31.224515,-89.345149,1581,482,2025-01-18,1626,L9,OLI-2,H,D
31.224785,-89.345156,1581,481,2025-01-18,1626,L9,OLI-2,H,D
31.224509,-89.345464,1580,482,2025-01-18,1626,L9,OLI-2,H,D
31.226132,-89.345504,1580,476,2025-01-18,1626,L9,OLI-2,H,D
31.225275,-89.348002,1572,479,2025-01-18,1626,L9,OLI-2,H,D
47.102146,-95.148478,5063,5352,2025-01-18,1710,L8,OLI,H,D
47.102416,-95.148489,5063,5351,2025-01-18,1710,L8,OLI,H,D
47.102139,-95.148874,5062,5352,2025-01-18,1710,L8,OLI,H,D
43.578536,-95.808027,6178,7610,2025-01-18,1711,L8,OLI,H,D
43.578806,-95.808013,6178,7609,2025-01-18,1711,L8,OLI,H,D
43.578277,-95.808412,6177,7611,2025-01-18,1711,L8,OLI,M,D
43.578547,-95.808398,6177,7610,2025-01-18,1711,L8,OLI,H,D
43.578816,-95.808384,6177,7609,2025-01-18,1711,L8,OLI,H,D
43.578557,-95.808769,6176,7610,2025-01-18,1711,L8,OLI,H,D
43.578827,-95.808755,6176,7609,2025-01-18,1711,L8,OLI,H,D
43.891122,-95.959429,5728,6468,2025-01-18,1711,L8,OLI,H,D
43.891392,-95.959416,5728,6467,2025-01-18,1711,L8,OLI,H,D
43.891662,-95.959402,5728,6466,2025-01-18,1711,L8,OLI,L,D
43.891402,-95.959788,5727,6467,2025-01-18,1711,L8,OLI,H,D
43.891672,-95.959775,5727,6466,2025-01-18,1711,L8,OLI,H,D
45.397095,-96.661198,3689,953,2025-01-18,1711,L8,OLI,L,D
44.730872,-97.231892,2254,3458,2025-01-18,1711,L8,OLI,L,D
44.731142,-97.231884,2254,3457,2025-01-18,1711,L8,OLI,L,D
44.545184,-97.703932,1019,4169,2025-01-18,1711,L8,OLI,L,D
44.545454,-97.703926,1019,4168,2025-01-18,1711,L8,OLI,H,D
44.545188,-97.70431,1018,4169,2025-01-18,1711,L8,OLI,L,D
44.545458,-97.704304,1018,4168,2025-01-18,1711,L8,OLI,H,D
45.397095,-96.661198,2499,6253,2025-01-18,1711,L8,OLI,L,D
43.351657,-97.617453,2522,3284,2025-01-18,1711,L8,OLI,L,D
43.578827,-95.808755,7376,2309,2025-01-18,1711,L8,OLI,H,D
43.578557,-95.808769,7376,2310,2025-01-18,1711,L8,OLI,H,D
43.578816,-95.808384,7377,2309,2025-01-18,1711,L8,OLI,H,D
43.578547,-95.808398,7377,2310,2025-01-18,1711,L8,OLI,H,D
43.578277,-95.808412,7377,2311,2025-01-18,1711,L8,OLI,M,D
43.578806,-95.808013,7378,2309,2025-01-18,1711,L8,OLI,H,D
43.578536,-95.808027,7378,2310,2025-01-18,1711,L8,OLI,H,D
39.469574,-97.909815,4353,7082,2025-01-18,1712,L8,OLI,H,D
39.469304,-97.909819,4353,7083,2025-01-18,1712,L8,OLI,H,D
39.468764,-97.909827,4353,7085,2025-01-18,1712,L8,OLI,L,D
39.468493,-97.909832,4353,7086,2025-01-18,1712,L8,OLI,L,D
39.472544,-97.90942,4354,7071,2025-01-18,1712,L8,OLI,H,D
39.472274,-97.909424,4354,7072,2025-01-18,1712,L8,OLI,H,D
39.471463,-97.909437,4354,7075,2025-01-18,1712,L8,OLI,H,D
39.471193,-97.909441,4354,7076,2025-01-18,1712,L8,OLI,H,D
39.46876,-97.909479,4354,7085,2025-01-18,1712,L8,OLI,H,D
39.46849,-97.909483,4354,7086,2025-01-18,1712,L8,OLI,H,D
39.467139,-97.909504,4354,7091,2025-01-18,1712,L8,OLI,H,D
39.466868,-97.909508,4354,7092,2025-01-18,1712,L8,OLI,H,D
39.473078,-97.908714,4356,7069,2025-01-18,1712,L8,OLI,H,D
39.472808,-97.908718,4356,7070,2025-01-18,1712,L8,OLI,H,D
39.473075,-97.908365,4357,7069,2025-01-18,1712,L8,OLI,H,D
39.472804,-97.908369,4357,7070,2025-01-18,1712,L8,OLI,H,D
39.472534,-97.908374,4357,7071,2025-01-18,1712,L8,OLI,H,D
39.473071,-97.908016,4358,7069,2025-01-18,1712,L8,OLI,H,D
39.472801,-97.908021,4358,7070,2025-01-18,1712,L8,OLI,H,D
39.472531,-97.908025,4358,7071,2025-01-18,1712,L8,OLI,H,D
39.728234,-97.395726,5810,6103,2025-01-18,1712,L8,OLI,L,D
39.480415,-97.32191,6038,7016,2025-01-18,1712,L8,OLI,L,D
39.480145,-97.321917,6038,7017,2025-01-18,1712,L8,OLI,H,D
39.854275,-97.306877,6055,5632,2025-01-18,1712,L8,OLI,L,D
41.474938,-97.587298,3929,4939,2025-01-18,1712,L8,OLI,H,D
41.474397,-97.587309,3929,4941,2025-01-18,1712,L8,OLI,H,D
41.474659,-97.586585,3931,4940,2025-01-18,1712,L8,OLI,H,D
42.2841,-97.475849,4186,1939,2025-01-18,1712,L8,OLI,L,D
42.28383,-97.475855,4186,1940,2025-01-18,1712,L8,OLI,H,D
42.28356,-97.475862,4186,1941,2025-01-18,1712,L8,OLI,H,D
42.28275,-97.475881,4186,1944,2025-01-18,1712,L8,OLI,H,D
42.282479,-97.475888,4186,1945,2025-01-18,1712,L8,OLI,H,D
42.280589,-97.475933,4186,1952,2025-01-18,1712,L8,OLI,H,D
42.280319,-97.47594,4186,1953,2025-01-18,1712,L8,OLI,L,D
42.284095,-97.475485,4187,1939,2025-01-18,1712,L8,OLI,H,D
42.283825,-97.475491,4187,1940,2025-01-18,1712,L8,OLI,H,D
42.283555,-97.475498,4187,1941,2025-01-18,1712,L8,OLI,H,D
42.282745,-97.475517,4187,1944,2025-01-18,1712,L8,OLI,H,D
42.280584,-97.47557,4187,1952,2025-01-18,1712,L8,OLI,H,D
42.280314,-97.475576,4187,1953,2025-01-18,1712,L8,OLI,H,D
42.28409,-97.475121,4188,1939,2025-01-18,1712,L8,OLI,H,D
42.28382,-97.475128,4188,1940,2025-01-18,1712,L8,OLI,H,D
42.28355,-97.475134,4188,1941,2025-01-18,1712,L8,OLI,L,D
42.280579,-97.475206,4188,1952,2025-01-18,1712,L8,OLI,H,D
42.280309,-97.475212,4188,1953,2025-01-18,1712,L8,OLI,L,D
42.084769,-97.362749,4511,2671,2025-01-18,1712,L8,OLI,H,D
42.084499,-97.362756,4511,2672,2025-01-18,1712,L8,OLI,H,D
42.085034,-97.36238,4512,2670,2025-01-18,1712,L8,OLI,M,D
42.084764,-97.362387,4512,2671,2025-01-18,1712,L8,OLI,H,D
42.084494,-97.362394,4512,2672,2025-01-18,1712,L8,OLI,H,D
42.084758,-97.362024,4513,2671,2025-01-18,1712,L8,OLI,H,D
42.084488,-97.362031,4513,2672,2025-01-18,1712,L8,OLI,M,D
41.271969,-97.146837,5171,5667,2025-01-18,1712,L8,OLI,H,D
41.447355,-97.361641,4559,5030,2025-01-18,1712,L8,OLI,H,D
42.079585,-97.359256,4521,2690,2025-01-18,1712,L8,OLI,H,D
39.473365,-97.910453,4351,7068,2025-01-18,1712,L8,OLI,L,D
39.473094,-97.910457,4351,7069,2025-01-18,1712,L8,OLI,H,D
39.472824,-97.910462,4351,7070,2025-01-18,1712,L8,OLI,H,D
39.472554,-97.910466,4351,7071,2025-01-18,1712,L8,OLI,H,D
39.472013,-97.910474,4351,7073,2025-01-18,1712,L8,OLI,H,D
39.471743,-97.910479,4351,7074,2025-01-18,1712,L8,OLI,H,D
39.470662,-97.910495,4351,7078,2025-01-18,1712,L8,OLI,L,D
39.469581,-97.910512,4351,7082,2025-01-18,1712,L8,OLI,L,D
39.469311,-97.910516,4351,7083,2025-01-18,1712,L8,OLI,L,D
39.473632,-97.9101,4352,7067,2025-01-18,1712,L8,OLI,H,D
39.473361,-97.910104,4352,7068,2025-01-18,1712,L8,OLI,H,D
39.473091,-97.910109,4352,7069,2025-01-18,1712,L8,OLI,H,D
39.472821,-97.910113,4352,7070,2025-01-18,1712,L8,OLI,H,D
39.472551,-97.910117,4352,7071,2025-01-18,1712,L8,OLI,H,D
39.47228,-97.910121,4352,7072,2025-01-18,1712,L8,OLI,L,D
39.47201,-97.910126,4352,7073,2025-01-18,1712,L8,OLI,H,D
39.47174,-97.91013,4352,7074,2025-01-18,1712,L8,OLI,H,D
39.471469,-97.910134,4352,7075,2025-01-18,1712,L8,OLI,L,D
39.470659,-97.910147,4352,7078,2025-01-18,1712,L8,OLI,H,D
39.470388,-97.910151,4352,7079,2025-01-18,1712,L8,OLI,H,D
39.470118,-97.910155,4352,7080,2025-01-18,1712,L8,OLI,H,D
39.469848,-97.910159,4352,7081,2025-01-18,1712,L8,OLI,H,D
39.469578,-97.910164,4352,7082,2025-01-18,1712,L8,OLI,H,D
39.469307,-97.910168,4352,7083,2025-01-18,1712,L8,OLI,H,D
39.469037,-97.910172,4352,7084,2025-01-18,1712,L8,OLI,H,D
39.473628,-97.909752,4353,7067,2025-01-18,1712,L8,OLI,H,D
39.473358,-97.909756,4353,7068,2025-01-18,1712,L8,OLI,H,D
39.473088,-97.90976,4353,7069,2025-01-18,1712,L8,OLI,H,D
39.472818,-97.909764,4353,7070,2025-01-18,1712,L8,OLI,L,D
39.472547,-97.909768,4353,7071,2025-01-18,1712,L8,OLI,L,D
39.472277,-97.909773,4353,7072,2025-01-18,1712,L8,OLI,L,D
39.472007,-97.909777,4353,7073,2025-01-18,1712,L8,OLI,H,D
39.471736,-97.909781,4353,7074,2025-01-18,1712,L8,OLI,H,D
39.471466,-97.909785,4353,7075,2025-01-18,1712,L8,OLI,H,D
39.471196,-97.90979,4353,7076,2025-01-18,1712,L8,OLI,H,D
39.470115,-97.909806,4353,7080,2025-01-18,1712,L8,OLI,H,D
39.469845,-97.909811,4353,7081,2025-01-18,1712,L8,OLI,H,D
39.471463,-97.909437,5604,1785,2025-01-18,1713,L8,OLI,H,D
39.472827,-97.91081,5600,1780,2025-01-18,1713,L8,OLI,L,D
39.473365,-97.910453,5601,1778,2025-01-18,1713,L8,OLI,H,D
39.473094,-97.910457,5601,1779,2025-01-18,1713,L8,OLI,H,D
39.472824,-97.910462,5601,1780,2025-01-18,1713,L8,OLI,H,D
39.472554,-97.910466,5601,1781,2025-01-18,1713,L8,OLI,H,D
39.472013,-97.910474,5601,1783,2025-01-18,1713,L8,OLI,H,D
39.471743,-97.910479,5601,1784,2025-01-18,1713,L8,OLI,H,D
39.470662,-97.910495,5601,1788,2025-01-18,1713,L8,OLI,H,D
39.470392,-97.9105,5601,1789,2025-01-18,1713,L8,OLI,L,D
39.470121,-97.910504,5601,1790,2025-01-18,1713,L8,OLI,H,D
39.469851,-97.910508,5601,1791,2025-01-18,1713,L8,OLI,H,D
39.469581,-97.910512,5601,1792,2025-01-18,1713,L8,OLI,H,D
39.469311,-97.910516,5601,1793,2025-01-18,1713,L8,OLI,H,D
39.46904,-97.910521,5601,1794,2025-01-18,1713,L8,OLI,L,D
39.473632,-97.9101,5602,1777,2025-01-18,1713,L8,OLI,H,D
39.473361,-97.910104,5602,1778,2025-01-18,1713,L8,OLI,H,D
39.473091,-97.910109,5602,1779,2025-01-18,1713,L8,OLI,H,D
39.472821,-97.910113,5602,1780,2025-01-18,1713,L8,OLI,H,D
39.472551,-97.910117,5602,1781,2025-01-18,1713,L8,OLI,H,D
39.47201,-97.910126,5602,1783,2025-01-18,1713,L8,OLI,H,D
39.47174,-97.91013,5602,1784,2025-01-18,1713,L8,OLI,H,D
39.471469,-97.910134,5602,1785,2025-01-18,1713,L8,OLI,H,D
39.471199,-97.910138,5602,1786,2025-01-18,1713,L8,OLI,H,D
39.470659,-97.910147,5602,1788,2025-01-18,1713,L8,OLI,H,D
39.470388,-97.910151,5602,1789,2025-01-18,1713,L8,OLI,H,D
39.470118,-97.910155,5602,1790,2025-01-18,1713,L8,OLI,H,D
39.469848,-97.910159,5602,1791,2025-01-18,1713,L8,OLI,H,D
39.469578,-97.910164,5602,1792,2025-01-18,1713,L8,OLI,H,D
39.469307,-97.910168,5602,1793,2025-01-18,1713,L8,OLI,H,D
39.469037,-97.910172,5602,1794,2025-01-18,1713,L8,OLI,H,D
39.473628,-97.909752,5603,1777,2025-01-18,1713,L8,OLI,H,D
39.473358,-97.909756,5603,1778,2025-01-18,1713,L8,OLI,H,D
39.472547,-97.909768,5603,1781,2025-01-18,1713,L8,OLI,L,D
39.472277,-97.909773,5603,1782,2025-01-18,1713,L8,OLI,H,D
39.472007,-97.909777,5603,1783,2025-01-18,1713,L8,OLI,L,D
39.471736,-97.909781,5603,1784,2025-01-18,1713,L8,OLI,L,D
39.471466,-97.909785,5603,1785,2025-01-18,1713,L8,OLI,H,D
39.471196,-97.90979,5603,1786,2025-01-18,1713,L8,OLI,H,D
39.470115,-97.909806,5603,1790,2025-01-18,1713,L8,OLI,L,D
39.469304,-97.909819,5603,1793,2025-01-18,1713,L8,OLI,L,D
39.468764,-97.909827,5603,1795,2025-01-18,1713,L8,OLI,H,D
39.468493,-97.909832,5603,1796,2025-01-18,1713,L8,OLI,H,D
39.472544,-97.90942,5604,1781,2025-01-18,1713,L8,OLI,H,D
39.472274,-97.909424,5604,1782,2025-01-18,1713,L8,OLI,H,D
39.471193,-97.909441,5604,1786,2025-01-18,1713,L8,OLI,L,D
39.46876,-97.909479,5604,1795,2025-01-18,1713,L8,OLI,H,D
39.46849,-97.909483,5604,1796,2025-01-18,1713,L8,OLI,H,D
39.467139,-97.909504,5604,1801,2025-01-18,1713,L8,OLI,H,D
39.466868,-97.909508,5604,1802,2025-01-18,1713,L8,OLI,H,D
39.473078,-97.908714,5606,1779,2025-01-18,1713,L8,OLI,H,D
39.472808,-97.908718,5606,1780,2025-01-18,1713,L8,OLI,H,D
39.473075,-97.908365,5607,1779,2025-01-18,1713,L8,OLI,H,D
39.472804,-97.908369,5607,1780,2025-01-18,1713,L8,OLI,H,D
39.472534,-97.908374,5607,1781,2025-01-18,1713,L8,OLI,H,D
39.473071,-97.908016,5608,1779,2025-01-18,1713,L8,OLI,H,D
39.472801,-97.908021,5608,1780,2025-01-18,1713,L8,OLI,H,D
39.472531,-97.908025,5608,1781,2025-01-18,1713,L8,OLI,L,D
39.480415,-97.32191,7288,1726,2025-01-18,1713,L8,OLI,L,D
39.480145,-97.321917,7288,1727,2025-01-18,1713,L8,OLI,H,D
32.525183,-101.220915,604,6273,2025-01-18,1714,L8,OLI,H,D
32.524906,-101.221228,603,6274,2025-01-18,1714,L8,OLI,H,D
32.526087,-101.246166,525,6268,2025-01-18,1714,L8,OLI,H,D
32.526081,-101.246485,524,6268,2025-01-18,1714,L8,OLI,H,D
32.483057,-101.262013,472,6426,2025-01-18,1714,L8,OLI,H,D
32.483327,-101.26202,472,6425,2025-01-18,1714,L8,OLI,H,D
32.483051,-101.262332,471,6426,2025-01-18,1714,L8,OLI,H,D
32.483321,-101.262339,471,6425,2025-01-18,1714,L8,OLI,H,D
32.483045,-101.262651,470,6426,2025-01-18,1714,L8,OLI,H,D
32.483316,-101.262658,470,6425,2025-01-18,1714,L8,OLI,H,D
32.485121,-101.312178,315,6415,2025-01-18,1714,L8,OLI,H,D
34.161866,-100.153843,2722,5567,2025-01-18,1714,L8,OLI,M,D
34.162137,-100.153846,2722,5566,2025-01-18,1714,L8,OLI,M,D
34.161863,-100.154168,2721,5567,2025-01-18,1714,L8,OLI,H,D
34.162134,-100.154172,2721,5566,2025-01-18,1714,L8,OLI,L,D
32.626231,-99.37742,6377,5970,2025-01-18,1714,L8,OLI,H,D
32.626502,-99.377421,6377,5969,2025-01-18,1714,L8,OLI,H,D
33.052814,-99.624084,5615,4390,2025-01-18,1714,L8,OLI,H,D
32.77392,-100.115734,4074,5408,2025-01-18,1714,L8,OLI,H,D
32.547763,-100.750613,2078,6217,2025-01-18,1714,L8,OLI,H,D
32.549136,-100.76853,2022,6211,2025-01-18,1714,L8,OLI,H,D
32.528262,-100.771314,2012,6288,2025-01-18,1714,L8,OLI,H,D
32.524642,-101.220902,604,6275,2025-01-18,1714,L8,OLI,H,D
32.524912,-101.220909,604,6274,2025-01-18,1714,L8,OLI,H,D
32.525183,-101.220915,1894,993,2025-01-18,1715,L8,OLI,H,D
32.524642,-101.220902,1894,995,2025-01-18,1715,L8,OLI,H,D
32.405314,-101.159611,2077,1440,2025-01-18,1715,L8,OLI,H,D
32.528262,-100.771314,3302,1008,2025-01-18,1715,L8,OLI,H,D
32.549136,-100.76853,3312,931,2025-01-18,1715,L8,OLI,H,D
32.547759,-100.750932,3367,937,2025-01-18,1715,L8,OLI,H,D
32.547763,-100.750613,3368,937,2025-01-18,1715,L8,OLI,H,D
31.595231,-100.609246,3758,4464,2025-01-18,1715,L8,OLI,L,D
31.98077,-100.573079,3893,3041,2025-01-18,1715,L8,OLI,H,D
31.371846,-101.695989,300,5222,2025-01-18,1715,L8,OLI,H,D
31.288542,-101.694874,296,5530,2025-01-18,1715,L8,OLI,H,D
31.080701,-101.246348,1704,6330,2025-01-18,1715,L8,OLI,H,D
32.483316,-101.262658,1760,1145,2025-01-18,1715,L8,OLI,H,D
32.483045,-101.262651,1760,1146,2025-01-18,1715,L8,OLI,H,D
32.483321,-101.262339,1761,1145,2025-01-18,1715,L8,OLI,H,D
32.483051,-101.262332,1761,1146,2025-01-18,1715,L8,OLI,H,D
32.483327,-101.26202,1762,1145,2025-01-18,1715,L8,OLI,H,D
32.483057,-101.262013,1762,1146,2025-01-18,1715,L8,OLI,H,D
32.526081,-101.246485,1814,988,2025-01-18,1715,L8,OLI,H,D
32.526087,-101.246166,1815,988,2025-01-18,1715,L8,OLI,H,D
32.415743,-101.228755,1861,1397,2025-01-18,1715,L8,OLI,H,D
32.415472,-101.228748,1861,1398,2025-01-18,1715,L8,OLI,H,D
32.524906,-101.221228,1893,994,2025-01-18,1715,L8,OLI,H,D
32.524912,-101.220909,1894,994,2025-01-18,1715,L8,OLI,H,D
31.288812,-101.694882,296,5529,2025-01-18,1715,L8,OLI,H,D
31.288535,-101.695189,295,5530,2025-01-18,1715,L8,OLI,H,D
31.288806,-101.695197,295,5529,2025-01-18,1715,L8,OLI,H,D
31.880323,-101.517618,909,3356,2025-01-18,1715,L8,OLI,H,D
31.080701,-101.246348,3004,1050,2025-01-18,1715,L8,OLI,H,D
31.235782,-101.507913,2185,459,2025-01-18,1715,L8,OLI,H,D
32.426819,-101.406064,1306,1344,2025-01-18,1715,L8,OLI,H,D
31.288542,-101.694874,1596,250,2025-01-18,1715,L8,OLI,H,D
31.288812,-101.694882,1596,249,2025-01-18,1715,L8,OLI,H,D
31.288535,-101.695189,1595,250,2025-01-18,1715,L8,OLI,H,D
31.288806,-101.695197,1595,249,2025-01-18,1715,L8,OLI,H,D
32.426825,-101.405745,1307,1344,2025-01-18,1715,L8,OLI,H,D
32.426284,-101.405731,1307,1346,2025-01-18,1715,L8,OLI,H,D
32.161826,-101.341185,1488,2328,2025-01-18,1715,L8,OLI,H,D
32.485121,-101.312178,1605,1135,2025-01-18,1715,L8,OLI,H,D
31.235782,-101.507913,885,5739,2025-01-18,1715,L8,OLI,H,D
31.773748,-101.57078,732,3746,2025-01-18,1715,L8,OLI,H,D
46.4204,-108.443279,3926,2416,2025-01-18,1800,L9,OLI-2,H,D
45.604974,-109.281574,1844,5494,2025-01-18,1800,L9,OLI-2,L,D
45.773114,-109.803893,477,4896,2025-01-18,1800,L9,OLI-2,L,D
43.515975,-109.601829,3574,2665,2025-01-18,1801,L9,OLI-2,H,D
43.515705,-109.601835,3574,2666,2025-01-18,1801,L9,OLI-2,H,D
43.51597,-109.601458,3575,2665,2025-01-18,1801,L9,OLI-2,H,D
43.5157,-109.601464,3575,2666,2025-01-18,1801,L9,OLI-2,H,D
43.515979,-109.6022,3573,2665,2025-01-18,1801,L9,OLI-2,H,D
43.326783,-109.242078,4558,3347,2025-01-18,1801,L9,OLI-2,H,D
43.326513,-109.242086,4558,3348,2025-01-18,1801,L9,OLI-2,L,D
43.300814,-109.137417,4843,3437,2025-01-18,1801,L9,OLI-2,L,D
42.858198,-108.726666,5998,5048,2025-01-18,1801,L9,OLI-2,L,D
43.51543,-109.60147,3575,2667,2025-01-18,1801,L9,OLI-2,L,D
43.515709,-109.602206,3573,2666,2025-01-18,1801,L9,OLI-2,H,D
43.516245,-109.601823,3574,2664,2025-01-18,1801,L9,OLI-2,H,D
40.732521,-111.381274,1224,2426,2025-01-18,1802,L9,OLI-2,H,D
40.281516,-110.247664,4429,4088,2025-01-18,1802,L9,OLI-2,H,D
40.281246,-110.247667,4429,4089,2025-01-18,1802,L9,OLI-2,L,D
40.211219,-110.093326,4869,4344,2025-01-18,1802,L9,OLI-2,H,D
40.211216,-110.092973,4870,4344,2025-01-18,1802,L9,OLI-2,H,D
40.316858,-109.930555,5326,3948,2025-01-18,1802,L9,OLI-2,M,D
40.316587,-109.93056,5326,3949,2025-01-18,1802,L9,OLI-2,H,D
40.4691,-109.399459,6820,3362,2025-01-18,1802,L9,OLI-2,L,D
40.320487,-109.382143,6879,3911,2025-01-18,1802,L9,OLI-2,H,D
40.320217,-109.38215,6879,3912,2025-01-18,1802,L9,OLI-2,H,D
40.319676,-109.382162,6879,3914,2025-01-18,1802,L9,OLI-2,H,D
40.319406,-109.382169,6879,3915,2025-01-18,1802,L9,OLI-2,H,D
40.319136,-109.382175,6879,3916,2025-01-18,1802,L9,OLI-2,H,D
40.320752,-109.381784,6880,3910,2025-01-18,1802,L9,OLI-2,H,D
40.320482,-109.38179,6880,3911,2025-01-18,1802,L9,OLI-2,H,D
40.320212,-109.381797,6880,3912,2025-01-18,1802,L9,OLI-2,H,D
40.319671,-109.381809,6880,3914,2025-01-18,1802,L9,OLI-2,H,D
40.319401,-109.381816,6880,3915,2025-01-18,1802,L9,OLI-2,H,D
40.319131,-109.381822,6880,3916,2025-01-18,1802,L9,OLI-2,H,D
40.320477,-109.381437,6881,3911,2025-01-18,1802,L9,OLI-2,H,D
40.320207,-109.381444,6881,3912,2025-01-18,1802,L9,OLI-2,H,D
40.318035,-109.380789,6883,3920,2025-01-18,1802,L9,OLI-2,L,D
40.31635,-109.37624,6896,3926,2025-01-18,1802,L9,OLI-2,M,D
40.31608,-109.376246,6896,3927,2025-01-18,1802,L9,OLI-2,H,D
40.316345,-109.375887,6897,3926,2025-01-18,1802,L9,OLI-2,H,D
40.316075,-109.375893,6897,3927,2025-01-18,1802,L9,OLI-2,H,D
40.315805,-109.3759,6897,3928,2025-01-18,1802,L9,OLI-2,H,D
38.753178,-112.034435,571,4444,2025-01-18,1802,L9,OLI-2,H,D
38.752908,-112.034431,571,4445,2025-01-18,1802,L9,OLI-2,H,D
38.753181,-112.03409,572,4444,2025-01-18,1802,L9,OLI-2,H,D
38.752911,-112.034086,572,4445,2025-01-18,1802,L9,OLI-2,H,D
39.611668,-111.626328,1775,1279,2025-01-18,1802,L9,OLI-2,H,D
39.491172,-111.023782,3499,1731,2025-01-18,1802,L9,OLI-2,H,D
35.234327,-111.563516,4418,6908,2025-01-18,1803,L9,OLI-2,H,D
35.234327,-111.563516,5718,1628,2025-01-18,1803,L9,OLI-2,H,D
33.8188,-112.033169,4240,6849,2025-01-18,1803,L9,OLI-2,L,D
33.719287,-112.089931,4061,7215,2025-01-18,1803,L9,OLI-2,H,D
33.520197,-112.173676,5094,2668,2025-01-18,1804,L9,OLI-2,M,D
33.719287,-112.089931,5361,1935,2025-01-18,1804,L9,OLI-2,H,D
33.381934,-111.879611,6000,3188,2025-01-18,1804,L9,OLI-2,L,D
33.412075,-111.864428,6048,3077,2025-01-18,1804,L9,OLI-2,H,D
33.412077,-111.864105,6049,3077,2025-01-18,1804,L9,OLI-2,H,D
33.478342,-111.786947,6290,2834,2025-01-18,1804,L9,OLI-2,L,D
32.554605,-111.726699,6453,6249,2025-01-18,1804,L9,OLI-2,H,D
32.554334,-111.726697,6453,6250,2025-01-18,1804,L9,OLI-2,H,D
